"Time","Subsystem #1|CTLs|Vars|Vrms_1","Subsystem #1|CTLs|Vars|Vrms_10","Subsystem #1|CTLs|Vars|Vrms_11","Subsystem #1|CTLs|Vars|Vrms_12","Subsystem #1|CTLs|Vars|Vrms_13","Subsystem #1|CTLs|Vars|Vrms_14","Subsystem #1|CTLs|Vars|Vrms_2","Subsystem #1|CTLs|Vars|Vrms_3","Subsystem #1|CTLs|Vars|Vrms_4","Subsystem #1|CTLs|Vars|Vrms_5","Subsystem #1|CTLs|Vars|Vrms_6","Subsystem #1|CTLs|Vars|Vrms_8","Subsystem #1|CTLs|Vars|Vrms_9"
0.2412,9.870134525,8.637289596,8.79378901,8.834162256,8.757198542,8.463197078,9.278119218,8.595575553,8.64315441,8.728807233,9.04735509,9.421855007,8.669543771
0.24125,9.870638737,8.637770523,8.794288304,8.834670062,8.757691746,8.46365644,9.278534692,8.595935726,8.643540161,8.729191217,9.047876568,9.422260832,8.670017232
0.2413,9.871141923,8.638253016,8.794789009,8.835179235,8.75818648,8.464117606,9.278952398,8.596297448,8.643929691,8.729579027,9.048399173,9.422667328,8.670492216
0.24135,9.871644026,8.638737128,8.795291169,8.835689809,8.758682786,8.46458064,9.279372355,8.596660775,8.644323047,8.729970769,9.04892294,9.42307455,8.670968779
0.2414,9.872144999,8.639222916,8.795794837,8.836201831,8.759180714,8.465045607,9.279794572,8.597025773,8.644720263,8.730366563,9.049447917,9.423482548,8.671446974
0.24145,9.872644809,8.639710432,8.79630007,8.836715356,8.759680326,8.465512571,9.280219062,8.59739252,8.645121372,8.730766519,9.049974162,9.423891372,8.67192685
0.2415,9.873143444,8.640199731,8.796806923,8.837230445,8.760181686,8.465981599,9.280645847,8.597761094,8.645526405,8.731170714,9.050501731,9.424301068,8.672408456
0.24155,9.873640902,8.640690863,8.79731545,8.837747158,8.760684858,8.466452757,9.28107495,8.598131566,8.645935406,8.73157918,9.05103067,9.424711688,8.672891839
0.2416,9.874137181,8.64118388,8.797825694,8.838265547,8.761189898,8.466926111,9.281506396,8.598503994,8.646348424,8.731991912,9.051561007,9.425123287,8.67337705
0.24165,9.874632274,8.64167883,8.798337693,8.838785651,8.761696854,8.467401725,9.281940204,8.598878424,8.646765514,8.732408884,9.052092758,9.425535926,8.673864138
0.2417,9.875126162,8.64217576,8.798851475,8.8393075,8.762205761,8.467879662,9.282376389,8.599254896,8.647186731,8.732830084,9.052625931,9.425949661,8.674353157
0.24175,9.875618811,8.642674717,8.79936707,8.839831118,8.76271665,8.468359979,9.282814967,8.599633452,8.647612118,8.733255538,9.053160535,9.426364551,8.674844155
0.2418,9.876110182,8.643175745,8.799884513,8.840356532,8.763229556,8.468842733,9.283255956,8.600014138,8.648041711,8.73368531,9.053696591,9.426780646,8.67533718
0.24185,9.876600234,8.64367889,8.800403842,8.840883774,8.763744515,8.469327979,9.283699381,8.600397007,8.648475535,8.734119484,9.054234134,9.427197993,8.675832278
0.2419,9.877088939,8.644184195,8.8009251,8.841412885,8.764261575,8.46981577,9.28414526,8.600782115,8.64891361,8.734558137,9.054773206,9.427616637,8.676329489
0.24195,9.877576286,8.644691704,8.801448333,8.841943913,8.764780786,8.470306161,9.284593609,8.601169521,8.649355961,8.735001311,9.055313847,9.428036622,8.676828853
0.242,9.878062269,8.645201457,8.80197358,8.842476902,8.765302196,8.470799206,9.285044435,8.601559282,8.649802617,8.735449015,9.055856089,9.428457994,8.677330409
0.24205,9.878546886,8.645713495,8.802500873,8.843011889,8.765825847,8.471294958,9.285497745,8.601951451,8.650253608,8.735901236,9.056399951,9.428880802,8.677834198
0.2421,9.879030121,8.646227857,8.803030241,8.843548904,8.766351775,8.471793468,9.285953545,8.602346072,8.650708969,8.736357962,9.056945445,9.429305094,8.678340259
0.24215,9.879511947,8.646744578,8.803561708,8.84408797,8.766880009,8.472294786,9.286411843,8.602743188,8.651168728,8.736819196,9.057492578,9.429730922,8.678848633
0.2422,9.879992329,8.647263694,8.804095297,8.844629108,8.767410573,8.472798959,9.286872647,8.603142836,8.651632908,8.737284959,9.058041359,9.43015833,8.679359357
0.24225,9.880471228,8.64778524,8.804631033,8.845172337,8.767943496,8.473306031,9.287335963,8.603545054,8.652101525,8.737755287,9.058591804,9.430587362,8.679872467
0.2423,9.880948618,8.648309249,8.805168944,8.845717682,8.768478805,8.473816044,9.287801793,8.603949881,8.652574589,8.738230219,9.059143932,9.431018058,8.680387996
0.24235,9.881424483,8.648835752,8.805709059,8.846265171,8.769016532,8.474329039,9.288270141,8.604357358,8.65305211,8.738709785,9.059697768,9.431450455,8.680905974
0.2424,9.881898821,8.649364779,8.806251407,8.846814833,8.76955671,8.474845058,9.28874101,8.604767526,8.653534098,8.739194003,9.060253336,9.431884592,8.681426431
0.24245,9.882371635,8.64989636,8.806796015,8.847366698,8.770099374,8.47536414,9.289214402,8.605180422,8.654020565,8.739682876,9.060810658,9.432320505,8.681949395
0.2425,9.882842923,8.650430523,8.807342907,8.847920794,8.770644554,8.475886325,9.28969032,8.60559608,8.654511526,8.740176393,9.061369749,9.432758236,8.682474893
0.24255,9.883312671,8.650967294,8.807892103,8.848477142,8.771192275,8.476411649,9.290168764,8.606014533,8.655006993,8.740674541,9.061930619,9.433197824,8.683002954
0.2426,9.883780849,8.651506701,8.80844362,8.849035759,8.77174256,8.476940149,9.290649731,8.606435811,8.655506977,8.741177311,9.062493269,9.433639309,8.683533606
0.24265,9.884247419,8.652048766,8.808997471,8.849596657,8.772295424,8.477471859,9.291133214,8.606859945,8.656011481,8.741684703,9.063057702,9.434082729,8.684066875
0.2427,9.88471234,8.652593513,8.809553671,8.850159846,8.772850884,8.478006809,9.291619207,8.607286967,8.656520505,8.742196731,9.063623921,9.434528119,8.684602784
0.24275,9.885175584,8.653140961,8.810112234,8.85072534,8.773408955,8.47854503,9.292107702,8.607716907,8.657034043,8.74271341,9.064191933,9.43497551,8.685141357
0.2428,9.885637139,8.65369113,8.810673176,8.851293151,8.773969654,8.479086548,9.292598694,8.608149795,8.65755209,8.743234749,9.064761751,9.435424933,8.685682611
0.24285,9.886097013,8.654244037,8.811236513,8.851863297,8.774533001,8.47963139,9.293092176,8.608585657,8.658074642,8.74376074,9.065333387,9.435876416,8.686226563
0.2429,9.886555218,8.654799701,8.81180226,8.852435793,8.775099016,8.480179581,9.293588141,8.609024516,8.658601694,8.744291361,9.06590685,9.436329988,8.686773231
0.24295,9.887011762,8.655358136,8.812370429,8.853010654,8.775667715,8.480731145,9.29408658,8.609466391,8.659133244,8.744826582,9.066482145,9.436785681,8.68732263
0.243,9.887466639,8.655919356,8.812941028,8.853587889,8.776239111,8.481286105,9.294587484,8.609911303,8.659669285,8.745366374,9.067059272,9.437243522,8.687874776
0.24305,9.88791982,8.656483374,8.813514064,8.854167504,8.776813213,8.481844482,9.29509084,8.610359271,8.660209806,8.745910721,9.067638228,9.437703541,8.688429682
0.2431,9.888371265,8.657050202,8.81408954,8.854749504,8.777390029,8.482406294,9.295596633,8.610810314,8.660754793,8.746459619,9.068219009,9.438165765,8.688987363
0.24315,9.888820929,8.657619849,8.814667462,8.85533389,8.777969564,8.482971559,9.296104843,8.611264449,8.661304227,8.74701307,9.068801614,9.438630217,8.689547828
0.2432,9.889268782,8.658192323,8.815247834,8.855920666,8.778551824,8.483540292,9.296615453,8.611721694,8.661858087,8.747571073,9.069386042,9.439096922,8.690111086
0.24325,9.889714812,8.658767632,8.81583066,8.856509836,8.779136815,8.484112505,9.297128443,8.612182062,8.662416353,8.748133617,9.069972295,9.439565899,8.690677146
0.2433,9.890159028,8.659345781,8.816415944,8.857101403,8.779724543,8.484688211,9.297643796,8.612645567,8.662979005,8.74870067,9.07056037,9.44003717,8.691246012
0.24335,9.890601453,8.659926773,8.817003686,8.857695369,8.780315012,8.485267421,9.298161494,8.61311222,8.663546024,8.749272187,9.071150264,9.440510755,8.691817689
0.2434,9.89104211,8.660510612,8.817593886,8.858291735,8.780908225,8.485850143,9.298681519,8.613582029,8.66411739,8.749848119,9.07174197,9.440986675,8.692392182
0.24345,9.891481002,8.6610973,8.818186539,8.858890497,8.78150418,8.486436385,9.299203854,8.614055003,8.664693081,8.750428417,9.07233548,9.441464946,8.692969492
0.2435,9.891918114,8.661686836,8.818781643,8.859491651,8.782102875,8.487026153,9.299728477,8.614531149,8.665273068,8.751013048,9.072930781,9.441945589,8.693549622
0.24355,9.892353405,8.662279218,8.819379189,8.860095188,8.782704305,8.48761945,9.300255367,8.615010471,8.665857319,8.751601993,9.073527863,9.442428616,8.694132572
0.2436,9.89278683,8.662874444,8.819979173,8.860701103,8.783308464,8.488216279,9.300784498,8.615492975,8.666445801,8.752195242,9.074126716,9.442914044,8.694718338
0.24365,9.893218347,8.663472508,8.820581587,8.861309387,8.783915346,8.488816638,9.301315845,8.615978663,8.667038475,8.752792782,9.074727331,9.443401883,8.695306918
0.2437,9.893647941,8.66407359,8.821187487,8.861920859,8.784525673,8.489420591,9.30184938,8.616467536,8.667635305,8.753394738,9.075332954,9.443892158,8.695898333
0.24375,9.89407562,8.664677992,8.821797407,8.862536432,8.785140266,8.490028327,9.302385072,8.616959596,8.668236272,8.754001337,9.075942425,9.44438494,8.696492693
0.2438,9.894501409,8.665285457,8.822408859,8.863154539,8.785757777,8.490639949,9.302922892,8.617454841,8.668841399,8.754612379,9.076549427,9.444880311,8.697090108
0.24385,9.89492534,8.66589556,8.823021656,8.863773947,8.786377109,8.491255307,9.303462822,8.617953269,8.669450724,8.755227435,9.077158232,9.445378267,8.697690518
0.2439,9.89534743,8.666508417,8.82363695,8.864395182,8.786998696,8.491874222,9.304004888,8.618454877,8.670064229,8.755846445,9.07776813,9.445878742,8.698293766
0.24395,9.895767728,8.667124057,8.824254278,8.865018315,8.787622588,8.492496603,9.304549149,8.618959666,8.670681854,8.756469481,9.078379471,9.446381715,8.698899788
0.244,9.896186391,8.667742405,8.824873889,8.865643457,8.788248873,8.493122399,9.305095578,8.619467644,8.671303537,8.75709649,9.078992235,9.446887188,8.699508567
0.24405,9.896603502,8.668363478,8.825495692,8.866270654,8.78887759,8.493751585,9.305644055,8.619978825,8.671929201,8.757727411,9.079606485,9.44739515,8.70012007
0.2441,9.897018819,8.668987242,8.826119733,8.866899939,8.789508766,8.494384145,9.306194548,8.620493213,8.67255877,8.758362236,9.080222227,9.447905593,8.70073427
0.24415,9.897432027,8.669613685,8.826745986,8.867531328,8.790142411,8.495020068,9.306747144,8.621010808,8.673192178,8.759000858,9.080839471,9.448418514,8.701351147
0.2442,9.897843077,8.670242787,8.827374449,8.868164825,8.79077853,8.495659342,9.307301838,8.621531607,8.673829349,8.759643215,9.081458207,9.448933906,8.701970678
0.24425,9.898252073,8.670874527,8.828005105,8.868800427,8.791417117,8.496301956,9.307858433,8.622055591,8.674470183,8.760289372,9.082078438,9.449451758,8.702592843
0.2443,9.898659072,8.671508885,8.828637945,8.869438132,8.79205817,8.496947896,9.308416726,8.622582722,8.675114574,8.760939265,9.082700161,9.449972056,8.703217614
0.24435,9.899064107,8.672145836,8.829272948,8.870077931,8.792701677,8.497597146,9.308976673,8.62311298,8.675762446,8.761592734,9.083323356,9.450494787,8.703844964
0.2444,9.899467242,8.672785352,8.829910085,8.870719803,8.793347619,8.498249687,9.309538291,8.623646371,8.676413764,8.762249673,9.08394799,9.451019951,8.704474867
0.24445,9.899868531,8.673427405,8.830549326,8.871363723,8.793995968,8.498905494,9.310101528,8.624182877,8.677068503,8.762910001,9.084574034,9.45154755,8.705107299
0.2445,9.900267991,8.67407197,8.831190638,8.872009656,8.794646693,8.499564545,9.310666298,8.624722413,8.677726609,8.763573532,9.085201445,9.45207758,8.705742238
0.24455,9.900665608,8.674719016,8.831833983,8.872657564,8.795299753,8.50022681,9.311232523,8.625264888,8.678387991,8.764240108,9.085830174,9.452610028,8.706379658
0.2446,9.901061323,8.675368511,8.832479325,8.873307406,8.79595511,8.500892259,9.311800132,8.625810259,8.67905255,8.764909823,9.08646019,9.453144872,8.707019527
0.24465,9.901455002,8.676020421,8.833126641,8.873959154,8.796612734,8.501560855,9.312369118,8.626358532,8.679720209,8.765582799,9.087091493,9.453682097,8.707661807
0.2447,9.901846494,8.676674711,8.833775914,8.874612795,8.797272606,8.502232566,9.312939562,8.626909703,8.680390905,8.766259038,9.087724081,9.454221687,8.708306463
0.24475,9.902235782,8.677331351,8.834427121,8.875268312,8.79793471,8.502907357,9.313511502,8.627463738,8.68106457,8.766938458,9.088357938,9.454763629,8.708953461
0.2448,9.902622978,8.677990308,8.835080228,8.875925683,8.798599019,8.503585196,9.314084853,8.628020581,8.68174115,8.767620845,9.088993027,9.455307911,8.709602768
0.24485,9.903008218,8.678651545,8.835735189,8.876584865,8.799265491,8.504266048,9.314659493,8.628580192,8.682420612,8.768305905,9.089629282,9.455854529,8.710254353
0.2449,9.90339163,8.679315023,8.83639195,8.877245803,8.79993407,8.504949874,9.315235371,8.629142571,8.683102905,8.768993504,9.090266638,9.456403474,8.710908187
0.24495,9.903773291,8.679980705,8.837050468,8.877908444,8.800604704,8.505636633,9.315812488,8.629707732,8.683787942,8.769683722,9.090905059,9.456954724,8.711564234
0.245,9.904153166,8.680648551,8.837710712,8.878572747,8.801277352,8.506326281,9.316390809,8.630275651,8.684475638,8.770376578,9.091544527,9.457508259,8.712222456
0.24505,9.904531162,8.681318523,8.83837265,8.879238681,8.801951978,8.507018773,9.316970256,8.630846259,8.685165928,8.771071974,9.092185014,9.458064059,8.712882811
0.2451,9.904907218,8.68199058,8.839036245,8.879906213,8.802628547,8.507714065,9.317550771,8.631419493,8.685858745,8.771769891,9.092826492,9.458622106,8.713545262
0.24515,9.905281302,8.682664684,8.839701468,8.880575313,8.803307026,8.508412114,9.318132301,8.631995319,8.686554011,8.772470398,9.09346895,9.459182379,8.714209768
0.2452,9.905653404,8.683340797,8.840368295,8.881245962,8.803987389,8.509112877,9.318714779,8.632573719,8.687251651,8.773173488,9.094112381,9.459744856,8.714876291
0.24525,9.906023554,8.684018883,8.841036698,8.881918137,8.804669612,8.509816314,9.31929815,8.633154663,8.687951611,8.773879031,9.094756762,9.460309521,8.715544792
0.2453,9.906391784,8.684698904,8.841706639,8.882591807,8.80535366,8.510522382,9.319882426,8.633738102,8.688653845,8.774586878,9.095402054,9.460876361,8.716215236
0.24535,9.906758111,8.685380823,8.842378076,8.883266932,8.806039491,8.511231041,9.320467645,8.634323989,8.689358305,8.775296879,9.096048211,9.461445365,8.716887591
0.2454,9.907122579,8.686064601,8.843050961,8.883943463,8.806727054,8.511942247,9.321053786,8.63491229,8.690064934,8.776008829,9.096695176,9.462016518,8.717561823
0.24545,9.907485264,8.686750195,8.84372524,8.884621341,8.80741629,8.512655953,9.321640738,8.635502985,8.690773657,8.776722536,9.097342883,9.462589797,8.718237896
0.2455,9.907846205,8.68743756,8.84440086,8.885300504,8.808107138,8.513372108,9.322228371,8.63609605,8.691484376,8.777437925,9.097991274,9.463165174,8.718915768
0.24555,9.908205345,8.688126646,8.845077774,8.885980899,8.80879954,8.514090658,9.322816629,8.636691456,8.692196981,8.778155035,9.098640317,9.463742611,8.71959539
0.2456,9.908562579,8.688817405,8.845755948,8.886662486,8.809493454,8.514811548,9.323405505,8.637289165,8.69291136,8.778873943,9.099289998,9.46432207,8.72027671
0.24565,9.908917844,8.689509786,8.84643535,8.887345239,8.810188847,8.51553472,9.323994962,8.637889138,8.69362741,8.779594671,9.099940312,9.464903513,8.720959673
0.2457,9.90927116,8.690203741,8.847115948,8.888029133,8.810885689,8.516260122,9.324584908,8.638491323,8.694345041,8.780317131,9.100591239,9.465486903,8.721644226
0.24575,9.90962261,8.690899219,8.847797698,8.888714136,8.811583943,8.516987701,9.325175251,8.639095648,8.695064176,8.781041154,9.101242742,9.46607221,8.722330318
0.2458,9.909972303,8.691596169,8.848480547,8.889400204,8.81228356,8.5177174,9.325765934,8.639702049,8.695784743,8.781766578,9.101894767,9.466659405,8.7230179
0.24585,9.910320313,8.692294538,8.849164441,8.890087282,8.812984485,8.518449164,9.326356927,8.640310481,8.696506682,8.782493251,9.102547259,9.467248462,8.723706925
0.2459,9.910666651,8.692994273,8.849849322,8.890775312,8.813686655,8.519182935,9.326948213,8.640920904,8.697229926,8.783221029,9.103200159,9.467839353,8.724397344
0.24595,9.911011293,8.693695323,8.850535134,8.891464233,8.814390008,8.51991865,9.32753978,8.641533263,8.697954396,8.783949816,9.103853413,9.468432046,8.725089109
0.246,9.911354208,8.694397633,8.851221827,8.892153987,8.815094483,8.520656249,9.328131595,8.642147492,8.698680003,8.78467957,9.104506977,9.469026505,8.72578217
0.24605,9.911695344,8.695101149,8.851909351,8.892844524,8.815800024,8.521395667,9.328723585,8.642763536,8.699406651,8.785410247,9.105160815,9.469622692,8.726476472
0.2461,9.912034664,8.695805817,8.852597661,8.893535797,8.81650658,8.522136842,9.329315656,8.643381362,8.700134246,8.786141782,9.105814893,9.470220564,8.72717196
0.24615,9.912372163,8.696511581,8.853286709,8.894227761,8.817214102,8.522879708,9.329907734,8.644000943,8.700862689,8.786874111,9.106469176,9.470820081,8.727868578
0.2462,9.912707865,8.697218385,8.853976449,8.894920372,8.817922541,8.523624203,9.330499766,8.644622242,8.701591881,8.787607176,9.10712363,9.471421198,8.728566267
0.24625,9.913041808,8.697926171,8.854666831,8.895613587,8.818631846,8.524370262,9.331091711,8.645245201,8.702321736,8.788340886,9.107778219,9.472023875,8.729264971
0.2463,9.913374057,8.698634883,8.855357805,8.896307356,8.819341966,8.525117821,9.331683518,8.645869753,8.703052176,8.789075097,9.108432896,9.472628073,8.729964633
0.24635,9.913704699,8.699344461,8.856049311,8.897001627,8.820052841,8.525866815,9.332275119,8.646495835,8.703783122,8.789809645,9.109087605,9.473233755,8.730665198
0.2464,9.914033805,8.700054848,8.856741288,8.897696335,8.820764405,8.526617177,9.332866436,8.647123385,8.704514488,8.790544391,9.109742286,9.473840879,8.731366609
0.24645,9.914361394,8.700765981,8.857433676,8.898391419,8.821476592,8.527368836,9.333457406,8.647752342,8.705246185,8.791279244,9.110396882,9.474449404,8.73206881
0.2465,9.914687422,8.701477801,8.85812642,8.899086819,8.822189339,8.528121724,9.334047999,8.648382644,8.705978118,8.792014181,9.111051354,9.475059282,8.732771741
0.24655,9.915011824,8.702190248,8.858819472,8.899782486,8.822902588,8.528875769,9.334638198,8.649014229,8.706710188,8.792749205,9.111705673,9.475670466,8.733475342
0.2466,9.915334556,8.702903262,8.859512787,8.900478376,8.823616293,8.5296309,9.335227976,8.649647038,8.707442299,8.793484279,9.112359814,9.476282908,8.73417955
0.24665,9.915655621,8.703616785,8.860206318,8.90117445,8.824330405,8.530387051,9.335817274,8.650281014,8.708174367,8.794219294,9.113013745,9.476896563,8.734884307
0.2467,9.915975064,8.704330758,8.860900013,8.901870659,8.825044872,8.531144152,9.336406022,8.650916104,8.708906316,8.794954102,9.113667418,9.477511389,8.735589552
0.24675,9.916292948,8.705045122,8.861593813,8.902566949,8.825759633,8.531902136,9.336994157,8.651552261,8.70963807,8.795688549,9.114320777,9.478127346,8.736295232
0.2468,9.916609339,8.705759816,8.862287655,8.903263258,8.826474622,8.532660932,9.337581628,8.65218944,8.710369552,8.79642249,9.114973761,9.478744389,8.737001288
0.24685,9.916924282,8.706474779,8.862981478,8.903959521,8.827189771,8.53342047,9.338168383,8.652827591,8.711100672,8.797155814,9.115626316,9.479362474,8.737707663
0.2469,9.917237794,8.70718995,8.863675223,8.904655675,8.827905011,8.534180677,9.338754365,8.65346665,8.711831339,8.797888443,9.116278388,9.479981552,8.738414298
0.24695,9.917549871,8.707905265,8.864368835,8.905351662,8.828620279,8.534941478,9.339339512,8.654106551,8.712561455,8.798620327,9.116929937,9.480601569,8.739121129
0.247,9.917860506,8.708620662,8.865062261,8.906047428,8.829335517,8.5357028,9.339923755,8.654747228,8.713290919,8.799351422,9.117580927,9.481222474,8.739828095
0.24705,9.918169697,8.709336079,8.865755451,8.906742926,8.830050669,8.536464569,9.340507024,8.655388616,8.714019634,8.80008168,9.118231325,9.481844211,8.74053513
0.2471,9.918477444,8.710051453,8.866448355,8.90743811,8.830765684,8.537226712,9.341089266,8.656030653,8.714747509,8.800811034,9.1188811,9.482466728,8.741242171
0.24715,9.918783753,8.710766722,8.867140922,8.908132934,8.831480508,8.537989157,9.341670447,8.656673274,8.715474458,8.801539407,9.119530215,9.483089976,8.741949155
0.2472,9.919088654,8.711481826,8.867833101,8.90882735,8.832195087,8.538751832,9.342250546,8.657316414,8.716200402,8.802266698,9.120178631,9.483713904,8.742656022
0.24725,9.919392196,8.712196704,8.868524836,8.909521308,8.832909365,8.539514666,9.34282953,8.657960007,8.716925266,8.80299277,9.1208263,9.484338467,8.743362712
0.2473,9.919694433,8.712911295,8.869216067,8.910214748,8.833623278,8.540277587,9.343407347,8.658603995,8.717648978,8.80371746,9.121473165,9.484963619,8.744069167
0.24735,9.919995406,8.713625536,8.86990673,8.910907606,8.834336755,8.541040523,9.343983936,8.65924832,8.718371458,8.804440626,9.122119163,9.48558931,8.74477533
0.2474,9.920295131,8.714339366,8.870596762,8.911599815,8.835049727,8.541803398,9.344559241,8.65989293,8.719092621,8.805162179,9.122764239,9.48621549,8.74548114
0.24745,9.920593603,8.715052721,8.871286107,8.912291314,8.835762125,8.542566137,9.345133214,8.66053777,8.719812373,8.805882081,9.12340835,9.486842103,8.746186537
0.2475,9.920890807,8.715765538,8.871974714,8.91298205,8.836473892,8.543328665,9.345705803,8.661182782,8.720530616,8.806600308,9.124051464,9.487469092,8.746891455
0.24755,9.921186735,8.716477756,8.872662535,8.913671975,8.837184972,8.544090905,9.346276953,8.661827903,8.721247259,8.807316823,9.124693553,9.488096399,8.747595832
0.2476,9.921481404,8.717189313,8.873349522,8.914361048,8.837895315,8.544852785,9.346846602,8.66247307,8.721962214,8.808031556,9.125334587,9.488723968,8.748299602
0.24765,9.921774855,8.717900147,8.874035623,8.915049222,8.83860487,8.545614232,9.347414693,8.663118215,8.722675401,8.808744408,9.12597453,9.489351746,8.749002705
0.2477,9.922067138,8.718610197,8.874720786,8.915736448,8.83931358,8.546375174,9.347981175,8.663763278,8.723386745,8.80945526,9.126613336,9.489979682,8.749705079
0.24775,9.922358301,8.719319404,8.875404954,8.916422673,8.840021386,8.547135538,9.348546006,8.664408195,8.724096174,8.810163996,9.127250957,9.490607725,8.750406667
0.2478,9.922648375,8.720027705,8.876088068,8.917107839,8.840728225,8.547895253,9.349109156,8.6650529,8.724803611,8.810870512,9.127887344,9.491235823,8.751107409
0.24785,9.922937381,8.720735041,8.876770074,8.917791888,8.841434033,8.548654245,9.349670592,8.665697327,8.72550898,8.81157472,9.128522451,9.491863923,8.751807247
0.2479,9.923225326,8.721441351,8.877450916,8.918474766,8.842138748,8.549412441,9.350230274,8.666341412,8.726212202,8.812276545,9.129156234,9.492491972,8.752506122
0.24795,9.923512216,8.722146575,8.878130542,8.919156417,8.842842312,8.550169768,9.350788155,8.666985093,8.726913198,8.812975918,9.129788654,9.493119914,8.753203974
0.248,9.923798053,8.722850653,8.878808901,8.919836791,8.843544666,8.550926152,9.351344182,8.667628316,8.727611884,8.813672777,9.130419675,9.493747693,8.753900742
0.24805,9.924082847,8.723553525,8.879485943,8.920515839,8.844245756,8.551681521,9.351898308,8.668271025,8.728308178,8.814367065,9.131049262,9.494375253,8.754596368
0.2481,9.924366617,8.724255133,8.88016162,8.921193516,8.844945528,8.552435803,9.352450493,8.668913166,8.729002004,8.815058718,9.131677383,9.495002537,8.75529079
0.24815,9.924649394,8.724955418,8.880835884,8.921869776,8.845643931,8.553188928,9.353000695,8.669554682,8.729693284,8.815747661,9.132304003,9.495629491,8.75598395
0.2482,9.924931215,8.725654322,8.881508684,8.922544572,8.846340909,8.553940824,9.35354887,8.670195512,8.730381949,8.816433795,9.132929085,9.496256059,8.756675789
0.24825,9.925212127,8.726351786,8.882179967,8.923217853,8.847036408,8.554691423,9.354094969,8.670835594,8.73106793,8.817117016,9.133552584,9.496882191,8.757366251
0.2483,9.925492166,8.727047753,8.88284968,8.923889567,8.847730368,8.555440653,9.354638945,8.671474867,8.731751158,8.817797228,9.134174455,9.497507831,8.75805528
0.24835,9.925771358,8.727742165,8.883517771,8.924559659,8.84842273,8.556188445,9.355180755,8.672113267,8.732431562,8.818474359,9.134794657,9.498132927,8.758742818
0.2484,9.926049711,8.728434964,8.88418419,8.92522808,8.849113437,8.556934727,9.355720365,8.672750734,8.73310907,8.819148358,9.135413153,9.498757421,8.75942881
0.24845,9.92632723,8.729126095,8.88484889,8.925894782,8.849802436,8.557679431,9.356257743,8.673387206,8.733783609,8.819819184,9.136029915,9.49938126,8.760113198
0.2485,9.926603921,8.729815502,8.885511828,8.926559724,8.850489678,8.558422487,9.356792855,8.674022622,8.734455107,8.820486787,9.136644915,9.500004385,8.760795925
0.24855,9.926879802,8.73050313,8.886172959,8.927222863,8.851175113,8.559163827,9.357325665,8.674656924,8.735123498,8.821151101,9.137258123,9.500626743,8.761476937
0.2486,9.927154899,8.731188926,8.886832238,8.927884157,8.851858694,8.559903385,9.357856134,8.675290058,8.735788716,8.821812046,9.137869506,9.50124828,8.762156178
0.24865,9.927429244,8.731872834,8.887489619,8.928543563,8.852540369,8.560641096,9.358384227,8.67592197,8.736450701,8.822469533,9.138479027,9.501868944,8.762833596
0.2487,9.927702872,8.732554803,8.888145052,8.929201032,8.853220086,8.561376892,9.358909908,8.676552608,8.737109392,8.823123481,9.139086649,9.502488682,8.763509138
0.24875,9.927975813,8.733234779,8.88879849,8.929856518,8.853897792,8.562110709,9.359433145,8.677181918,8.737764726,8.823773813,9.139692332,9.503107441,8.764182752
0.2488,9.928248092,8.733912708,8.889449886,8.930509973,8.854573432,8.562842482,9.359953902,8.677809842,8.738416643,8.824420466,9.140296043,9.503725167,8.764854385
0.24885,9.928519729,8.734588539,8.890099197,8.931161352,8.855246957,8.563572144,9.360472145,8.678436326,8.739065079,8.825063385,9.140897748,9.504341808,8.765523986
0.2489,9.928790742,8.735262221,8.890746377,8.931810612,8.855918315,8.564299631,9.360987834,8.679061311,8.739709973,8.825702519,9.141497418,9.504957307,8.766191502
0.24895,9.929061149,8.735933701,8.891391386,8.932457711,8.856587461,8.56502488,9.361500934,8.679684744,8.740351262,8.826337824,9.142095025,9.505571611,8.766856882
0.249,9.929330966,8.73660293,8.892034184,8.933102612,8.85725435,8.565747826,9.362011413,8.680306571,8.740988887,8.826969256,9.142690546,9.506184665,8.767520075
0.24905,9.929600212,8.737269859,8.892674731,8.933745278,8.857918937,8.56646841,9.362519245,8.680926736,8.741622791,8.827596766,9.143283955,9.506796417,8.76818103
0.2491,9.929868912,8.737934439,8.893312989,8.934385672,8.858581181,8.567186569,9.363024405,8.681545187,8.742252921,8.828220296,9.143875227,9.507406815,8.768839699
0.24915,9.930137092,8.738596622,8.893948917,8.935023757,8.859241037,8.567902245,9.363526867,8.682161869,8.742879229,8.828839777,9.144464332,9.508015809,8.769496033
0.2492,9.930404781,8.739256362,8.894582475,8.935659493,8.85989846,8.568615378,9.364026603,8.682776731,8.743501664,8.829455136,9.145051239,9.508623348,8.770149987
0.24925,9.930672007,8.739913613,8.89521362,8.936292839,8.860553404,8.56932591,9.364523587,8.683389722,8.744120181,8.830066307,9.145635915,9.509229384,8.770801515
0.2493,9.930938791,8.740568328,8.895842313,8.936923755,8.861205822,8.570033782,9.365017791,8.684000793,8.744734728,8.830673237,9.146218329,9.509833865,8.771450572
0.24935,9.931205152,8.741220463,8.896468515,8.9375522,8.861855669,8.570738938,9.36550919,8.684609897,8.745345256,8.831275885,9.146798456,9.510436742,8.772097113
